# gapseq version: 1.2 0f03bf3
# Transporter sequence DB md5sum: b99a77e (2022-02-04)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|B0R9X2|2.A.35.1.4	2.A.35.1.4	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|B0R9X2|2.A.35.1.4	35.762	7.97e-81	254	93	WP_011544195.1 Na+/H+ antiporter NhaC [Lactobacillus delbrueckii]	2	448	transporter
gnl|TC-DB|Q8EHX2|2.A.35.1.5	2.A.35.1.5	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q8EHX2|2.A.35.1.5	26.703	1.39e-17	80.1	76	WP_011544195.1 Na+/H+ antiporter NhaC [Lactobacillus delbrueckii]	64	422	transporter
gnl|TC-DB|O07553|2.A.35.1.6	2.A.35.1.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O07553|2.A.35.1.6	39.509	3.72e-108	323	99	WP_011544195.1 Na+/H+ antiporter NhaC [Lactobacillus delbrueckii]	2	446	transporter
gnl|TC-DB|Q8A897|2.A.35.1.8	2.A.35.1.8	L-methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q8A897|2.A.35.1.8	21.772	8.64e-09	52.8	83	WP_011544195.1 Na+/H+ antiporter NhaC [Lactobacillus delbrueckii]	50	432	transporter
gnl|TC-DB|P03819|2.A.37.1.1	2.A.37.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P03819|2.A.37.1.1	23.881	2.60e-23	99.8	82	WP_011543569.1 cation:proton antiporter [Lactobacillus delbrueckii]	13	522	transporter
gnl|TC-DB|P75835|2.A.3.7.2	2.A.3.7.2	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|P75835|2.A.3.7.2	37.021	1.35e-111	336	98	WP_011543748.1 APC family permease [Lactobacillus delbrueckii]	11	478	transporter
gnl|TC-DB|P75835|2.A.3.7.2	2.A.3.7.2	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P75835|2.A.3.7.2	37.021	1.35e-111	336	98	WP_011543748.1 APC family permease [Lactobacillus delbrueckii]	11	478	transporter
gnl|TC-DB|P26235|2.A.37.2.1	2.A.37.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P26235|2.A.37.2.1	48.579	3.99e-115	336	100	WP_011544339.1 cation:proton antiporter [Lactobacillus delbrueckii]	1	385	transporter
gnl|TC-DB|Q9KI10|2.A.37.2.2	2.A.37.2.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9KI10|2.A.37.2.2	40.979	5.25e-92	277	98	WP_011544339.1 cation:proton antiporter [Lactobacillus delbrueckii]	2	386	transporter
gnl|TC-DB|Q9KI10|2.A.37.2.2	2.A.37.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KI10|2.A.37.2.2	40.979	5.25e-92	277	98	WP_011544339.1 cation:proton antiporter [Lactobacillus delbrueckii]	2	386	transporter
gnl|TC-DB|Q55190|2.A.37.2.4	2.A.37.2.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q55190|2.A.37.2.4	26.761	9.58e-40	143	91	WP_011544339.1 cation:proton antiporter [Lactobacillus delbrueckii]	6	386	transporter
gnl|TC-DB|Q5SIA2|2.A.37.2.7	2.A.37.2.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q5SIA2|2.A.37.2.7	31.783	9.51e-51	171	97	WP_011544339.1 cation:proton antiporter [Lactobacillus delbrueckii]	6	386	transporter
gnl|TC-DB|C8U8G2|2.A.3.7.3	2.A.3.7.3	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|C8U8G2|2.A.3.7.3	26.582	3.33e-06	44.7	75	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	45	407	transporter
gnl|TC-DB|O50576|2.A.37.5.1	2.A.37.5.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O50576|2.A.37.5.1	24.859	8.95e-11	58.5	86	WP_011544339.1 cation:proton antiporter [Lactobacillus delbrueckii]	3	345	transporter
gnl|TC-DB|O07536|2.A.37.5.2	2.A.37.5.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O07536|2.A.37.5.2	26.687	4.87e-13	65.5	78	WP_011544339.1 cation:proton antiporter [Lactobacillus delbrueckii]	36	348	transporter
gnl|TC-DB|F2HJG8|2.A.3.7.6	2.A.3.7.6	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|F2HJG8|2.A.3.7.6	36.743	1.92e-103	315	98	WP_011543748.1 APC family permease [Lactobacillus delbrueckii]	11	484	transporter
gnl|TC-DB|F2HJG8|2.A.3.7.6	2.A.3.7.6	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|F2HJG8|2.A.3.7.6	36.743	1.92e-103	315	98	WP_011543748.1 APC family permease [Lactobacillus delbrueckii]	11	484	transporter
gnl|TC-DB|F2HL33|2.A.3.7.7	2.A.3.7.7	agmatine	EX_cpd00152_e0	rxn12597	gnl|TC-DB|F2HL33|2.A.3.7.7	23.117	6.11e-18	81.6	76	WP_011543748.1 APC family permease [Lactobacillus delbrueckii]	45	414	transporter
gnl|TC-DB|F2HL33|2.A.3.7.7	2.A.3.7.7	putrescine	EX_cpd00118_e0	rxn05687,rxn09215,rxn13392,rxn34402,rxn34528,rxn11263	gnl|TC-DB|F2HL33|2.A.3.7.7	23.117	6.11e-18	81.6	76	WP_011543748.1 APC family permease [Lactobacillus delbrueckii]	45	414	transporter
gnl|TC-DB|Q9NA91|2.A.3.8.10	2.A.3.8.10	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q9NA91|2.A.3.8.10	25.721	1.08e-25	105	80	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	2	424	transporter
gnl|TC-DB|Q9NA91|2.A.3.8.10	2.A.3.8.10	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q9NA91|2.A.3.8.10	25.721	1.08e-25	105	80	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	2	424	transporter
gnl|TC-DB|Q9NA91|2.A.3.8.10	2.A.3.8.10	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q9NA91|2.A.3.8.10	25.721	1.08e-25	105	80	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	2	424	transporter
gnl|TC-DB|Q9NA91|2.A.3.8.10	2.A.3.8.10	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q9NA91|2.A.3.8.10	25.721	1.08e-25	105	80	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	2	424	transporter
gnl|TC-DB|Q50E62|2.A.3.8.11	2.A.3.8.11	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q50E62|2.A.3.8.11	25.629	1.00e-39	144	88	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q50E62|2.A.3.8.11	2.A.3.8.11	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q50E62|2.A.3.8.11	25.629	1.00e-39	144	88	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q50E62|2.A.3.8.11	2.A.3.8.11	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q50E62|2.A.3.8.11	25.629	1.00e-39	144	88	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q50E62|2.A.3.8.11	2.A.3.8.11	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q50E62|2.A.3.8.11	25.629	1.00e-39	144	88	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q50E62|2.A.3.8.11	2.A.3.8.11	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|Q50E62|2.A.3.8.11	25.629	1.00e-39	144	88	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q50E62|2.A.3.8.11	2.A.3.8.11	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q50E62|2.A.3.8.11	25.629	1.00e-39	144	88	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q50E62|2.A.3.8.11	2.A.3.8.11	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q50E62|2.A.3.8.11	25.629	1.00e-39	144	88	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|O34739|2.A.3.8.12	35.417	3.03e-80	250	97	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|O34739|2.A.3.8.12	35.417	3.03e-80	250	97	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|O34739|2.A.3.8.12	35.417	3.03e-80	250	97	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|O34739|2.A.3.8.12	35.417	3.03e-80	250	97	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O34739|2.A.3.8.12	35.417	3.03e-80	250	97	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|O34739|2.A.3.8.12	2.A.3.8.12	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|O34739|2.A.3.8.12	35.417	3.03e-80	250	97	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UPY5|2.A.3.8.18	2.A.3.8.18	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9UPY5|2.A.3.8.18	26.591	6.45e-47	164	86	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UHI5|2.A.3.8.20	2.A.3.8.20	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|Q9UHI5|2.A.3.8.20	26.292	1.58e-39	144	81	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q9UM01|2.A.3.8.22	25.754	5.39e-42	151	83	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q9UM01|2.A.3.8.22	25.754	5.39e-42	151	83	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q9UM01|2.A.3.8.22	2.A.3.8.22	L-lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q9UM01|2.A.3.8.22	25.754	5.39e-42	151	83	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	425	transporter
gnl|TC-DB|Q8TCU3|2.A.3.8.24	2.A.3.8.24	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q8TCU3|2.A.3.8.24	23.971	5.74e-22	93.6	84	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	17	406	transporter
gnl|TC-DB|Q8TCU3|2.A.3.8.24	2.A.3.8.24	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q8TCU3|2.A.3.8.24	23.971	5.74e-22	93.6	84	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	17	406	transporter
gnl|TC-DB|K1M2K1|2.A.3.8.28	2.A.3.8.28	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|K1M2K1|2.A.3.8.28	24.826	1.20e-29	115	98	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|K1M2K1|2.A.3.8.28	2.A.3.8.28	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|K1M2K1|2.A.3.8.28	24.826	1.20e-29	115	98	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q26594|2.A.3.8.3	2.A.3.8.3	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q26594|2.A.3.8.3	24.215	3.18e-27	109	87	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|O87952|2.A.38.4.2	2.A.38.4.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|O87952|2.A.38.4.2	22.772	9.7	22.7	91	WP_011543569.1 cation:proton antiporter [Lactobacillus delbrueckii]	402	598	transporter
gnl|TC-DB|O87952|2.A.38.4.2	2.A.38.4.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O87952|2.A.38.4.2	22.772	9.7	22.7	91	WP_011543569.1 cation:proton antiporter [Lactobacillus delbrueckii]	402	598	transporter
gnl|TC-DB|Q9WTR6|2.A.3.8.5	2.A.3.8.5	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q9WTR6|2.A.3.8.5	26.256	2.13e-46	163	86	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|Q9WVR6|2.A.3.8.6	26.067	4.02e-39	143	82	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q9WVR6|2.A.3.8.6	26.067	4.02e-39	143	82	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|Q9WVR6|2.A.3.8.6	26.067	4.02e-39	143	82	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|Q9WVR6|2.A.3.8.6	26.067	4.02e-39	143	82	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|Q9WVR6|2.A.3.8.6	26.067	4.02e-39	143	82	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|Q9WVR6|2.A.3.8.6	26.067	4.02e-39	143	82	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
gnl|TC-DB|Q9WVR6|2.A.3.8.6	2.A.3.8.6	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|Q9WVR6|2.A.3.8.6	26.067	4.02e-39	143	82	WP_011543696.1 amino acid permease [Lactobacillus delbrueckii]	1	428	transporter
